     29728,  -0.04889899,  -0.10240946,   0.95700127
     29730,  -0.04889899,  -0.10240946,   0.95076960
     29732,  -0.05504981,  -0.09622344,   0.94453788
     29734,  -0.04889899,  -0.09622344,   0.94453788
     29737,  -0.05504981,  -0.09003744,   0.95076960
     29740,  -0.05504981,  -0.08385142,   0.94453788
     29742,  -0.04889899,  -0.08385142,   0.94453788
     29744,  -0.04274817,  -0.08385142,   0.93830621
     29746,  -0.04274817,  -0.08385142,   0.94453788
     29749,  -0.04274817,  -0.09003744,   0.94453788
     29751,  -0.03044653,  -0.09003744,   0.94453788
     29753,  -0.03044653,  -0.09003744,   0.94453788
     29755,  -0.03044653,  -0.09003744,   0.95076960
     29757,  -0.03044653,  -0.09003744,   0.94453788
     29760,  -0.02429572,  -0.09003744,   0.94453788
     29762,  -0.02429572,  -0.09003744,   0.95076960
     29764,  -0.02429572,  -0.09003744,   0.95076960
     29766,  -0.02429572,  -0.09622344,   0.95076960
     29768,  -0.02429572,  -0.09622344,   0.94453788
     29771,  -0.01814490,  -0.10859548,   0.95076960
     29773,  -0.01814490,  -0.10859548,   0.95076960
     29775,  -0.01199408,  -0.10859548,   0.95076960
     29777,  -0.00584326,  -0.10859548,   0.95076960
     29779,   0.00030756,  -0.11478148,   0.95700127
     29783,   0.00645837,  -0.11478148,   0.95700127
     29785,   0.01260919,  -0.12096750,   0.96323299
     29787,   0.01876001,  -0.12715352,   0.95700127
     29789,   0.02491083,  -0.12715352,   0.95700127
     29791,   0.02491083,  -0.13333952,   0.96323299
     29794,   0.02491083,  -0.13333952,   0.96323299
     29796,   0.03106165,  -0.12715352,   0.96323299
     29798,   0.03106165,  -0.12096750,   0.96323299
     29800,   0.03106165,  -0.13333952,   0.96946466
     29803,   0.03721246,  -0.13952553,   0.96946466
     29805,   0.04336328,  -0.14571156,   0.96946466
     29807,   0.03721246,  -0.14571156,   0.96946466
     29809,   0.03721246,  -0.14571156,   0.96946466
     29811,   0.03721246,  -0.15189756,   0.97569638
     29813,   0.03721246,  -0.14571156,   0.96946466
     29816,   0.03721246,  -0.14571156,   0.96946466
     29818,   0.03106165,  -0.14571156,   0.96946466
     29820,   0.03106165,  -0.13952553,   0.96323299
     29822,   0.03721246,  -0.13952553,   0.96323299
     29825,   0.03106165,  -0.13952553,   0.96323299
     29828,   0.03106165,  -0.13952553,   0.96323299
     29830,   0.02491083,  -0.13952553,   0.96323299
     29832,   0.02491083,  -0.13333952,   0.95700127
     29834,   0.01876001,  -0.13333952,   0.95700127
     29837,   0.01260919,  -0.13333952,   0.95700127
     29839,   0.00645837,  -0.12715352,   0.96323299
     29841,   0.00030756,  -0.12715352,   0.96323299
     29843,  -0.00584326,  -0.12096750,   0.96946466
     29845,  -0.01199408,  -0.11478148,   0.96323299
     29848,  -0.02429572,  -0.11478148,   0.96323299
     29850,  -0.03044653,  -0.10859548,   0.95700127
     29852,  -0.03659735,  -0.10859548,   0.96323299
     29854,  -0.04274817,  -0.10859548,   0.95700127
     29856,  -0.05504981,  -0.10240946,   0.95700127
     29859,  -0.06120062,  -0.10240946,   0.95700127
     29861,  -0.06120062,  -0.09003744,   0.95700127
     29863,  -0.06735145,  -0.09622344,   0.95076960
     29865,  -0.06735145,  -0.08385142,   0.95700127
     29868,  -0.07350226,  -0.09003744,   0.95076960
     29871,  -0.07350226,  -0.08385142,   0.95700127
     29873,  -0.06735145,  -0.08385142,   0.95076960
     29875,  -0.06735145,  -0.07766541,   0.95700127
     29877,  -0.06120062,  -0.08385142,   0.95700127
     29879,  -0.06120062,  -0.08385142,   0.96323299
     29882,  -0.05504981,  -0.07766541,   0.96323299
     29884,  -0.04889899,  -0.07147940,   0.97569638
     29886,  -0.04274817,  -0.07147940,   0.97569638
     29888,  -0.03044653,  -0.07147940,   0.97569638
     29890,  -0.01814490,  -0.07147940,   0.98192805
     29893,  -0.01814490,  -0.07147940,   0.98192805
     29895,  -0.01199408,  -0.07766541,   0.98192805
     29897,  -0.01199408,  -0.08385142,   0.98192805
     29899,  -0.00584326,  -0.08385142,   0.97569638
     29901,  -0.00584326,  -0.07147940,   0.97569638
     29904,   0.00030756,  -0.07147940,   0.98192805
     29906,   0.00030756,  -0.07147940,   0.98815978
     29908,   0.00030756,  -0.07147940,   0.98192805
     29911,   0.00030756,  -0.06529338,   0.98192805
     29913,   0.00030756,  -0.06529338,   0.98192805
     29916,   0.00030756,  -0.06529338,   0.98815978
     29918,   0.00030756,  -0.07147940,   0.98192805
     29920,   0.00030756,  -0.05910737,   0.98192805
     29922,   0.00030756,  -0.06529338,   0.98192805
     29924,   0.00030756,  -0.06529338,   0.97569638
     29927,   0.00030756,  -0.06529338,   0.97569638
     29929,   0.00030756,  -0.06529338,   0.97569638
     29931,   0.00645837,  -0.06529338,   0.96946466
     29933,   0.00645837,  -0.05910737,   0.97569638
     29935,   0.00645837,  -0.06529338,   0.96946466
     29938,   0.00645837,  -0.07147940,   0.96323299
     29940,   0.01260919,  -0.07766541,   0.96946466
     29942,   0.01260919,  -0.07766541,   0.96946466
     29944,   0.01260919,  -0.08385142,   0.96946466
     29946,   0.01876001,  -0.08385142,   0.96946466
     29949,   0.01260919,  -0.09003744,   0.96946466
     29952,   0.01876001,  -0.09622344,   0.96946466
     29954,   0.01876001,  -0.10240946,   0.96946466
     29956,   0.01876001,  -0.10859548,   0.96946466
     29958,   0.01876001,  -0.10859548,   0.96946466
     29961,   0.01260919,  -0.11478148,   0.96946466
     29963,   0.00645837,  -0.12096750,   0.96946466
     29965,   0.00030756,  -0.12096750,   0.96323299
     29967,  -0.00584326,  -0.12715352,   0.96323299
     29969,  -0.01199408,  -0.12715352,   0.95700127
     29972,  -0.01199408,  -0.13333952,   0.96323299
     29974,  -0.01814490,  -0.12715352,   0.95076960
     29976,  -0.02429572,  -0.12096750,   0.95076960
     29978,  -0.02429572,  -0.12096750,   0.95700127
     29980,  -0.03044653,  -0.12096750,   0.95700127
     29983,  -0.03659735,  -0.12096750,   0.95076960
     29985,  -0.04889899,  -0.12096750,   0.94453788
     29987,  -0.04889899,  -0.12096750,   0.95076960
     29989,  -0.05504981,  -0.10859548,   0.94453788
     29991,  -0.06120062,  -0.10859548,   0.93830621
     29995,  -0.06120062,  -0.10859548,   0.93830621
     29997,  -0.06735145,  -0.10240946,   0.93830621
     29999,  -0.06735145,  -0.10240946,   0.93830621
     30001,  -0.07350226,  -0.09622344,   0.93830621
     30003,  -0.07350226,  -0.09622344,   0.93207449
     30005,  -0.07350226,  -0.09003744,   0.93207449
     30008,  -0.07350226,  -0.08385142,   0.93207449
     30010,  -0.06735145,  -0.07766541,   0.93207449
     30012,  -0.06735145,  -0.07766541,   0.93207449
     30014,  -0.06735145,  -0.07766541,   0.93830621
     30016,  -0.06120062,  -0.08385142,   0.93207449
     30019,  -0.05504981,  -0.08385142,   0.93830621
     30021,  -0.05504981,  -0.09003744,   0.93830621
     30023,  -0.04889899,  -0.09003744,   0.93207449
     30025,  -0.04889899,  -0.09622344,   0.93830621
     30027,  -0.03659735,  -0.09622344,   0.93207449
     30030,  -0.03044653,  -0.09622344,   0.93207449
     30032,  -0.02429572,  -0.09622344,   0.93830621
     30034,  -0.01814490,  -0.10240946,   0.93830621
     30036,  -0.01199408,  -0.10240946,   0.93830621
     30039,  -0.01199408,  -0.10240946,   0.93830621
     30042,  -0.01199408,  -0.10240946,   0.94453788
     30044,  -0.00584326,  -0.10859548,   0.94453788
     30046,   0.00030756,  -0.10859548,   0.94453788
     30048,   0.00030756,  -0.10859548,   0.94453788
     30050,   0.00645837,  -0.10859548,   0.94453788
     30053,   0.01260919,  -0.11478148,   0.95076960
     30055,   0.01876001,  -0.12096750,   0.95076960
     30057,   0.01876001,  -0.11478148,   0.95076960
     30059,   0.02491083,  -0.11478148,   0.95076960
     30061,   0.02491083,  -0.11478148,   0.95076960
     30064,   0.03106165,  -0.10859548,   0.95076960
     30066,   0.02491083,  -0.11478148,   0.95076960
     30068,   0.03721246,  -0.11478148,   0.95076960
     30070,   0.03721246,  -0.11478148,   0.95076960
     30072,   0.04336328,  -0.12096750,   0.95700127
     30075,   0.03721246,  -0.12096750,   0.95700127
     30077,   0.04336328,  -0.12096750,   0.95700127
     30080,   0.04336328,  -0.12096750,   0.95700127
     30082,   0.04336328,  -0.12096750,   0.95076960
     30084,   0.03106165,  -0.12096750,   0.95700127
     30087,   0.02491083,  -0.12715352,   0.96323299
     30089,   0.01876001,  -0.12096750,   0.96946466
     30091,   0.00645837,  -0.12096750,   0.96946466
     30093,  -0.00584326,  -0.12715352,   0.96323299
     30096,  -0.01199408,  -0.12715352,   0.95700127
     30098,  -0.01814490,  -0.12715352,   0.96323299
     30100,  -0.02429572,  -0.13333952,   0.95700127
     30102,  -0.03659735,  -0.12715352,   0.95076960
     30104,  -0.04274817,  -0.12715352,   0.95076960
     30106,  -0.04889899,  -0.12715352,   0.94453788
     30109,  -0.04889899,  -0.12715352,   0.93830621
     30111,  -0.06120062,  -0.12096750,   0.93830621
     30113,  -0.06735145,  -0.12096750,   0.93830621
     30115,  -0.07350226,  -0.11478148,   0.93207449
     30117,  -0.07350226,  -0.12096750,   0.93207449
     30120,  -0.08580390,  -0.12096750,   0.93207449
     30123,  -0.09195472,  -0.12096750,   0.92584282
     30125,  -0.09810553,  -0.11478148,   0.91961116
     30127,  -0.10425635,  -0.11478148,   0.91337943
     30129,  -0.10425635,  -0.11478148,   0.90714777
     30132,  -0.10425635,  -0.11478148,   0.90714777
