,X Axis,Y Axis,Z Axis
814568,0.01799786,0.01430559,0.96809745
814571,0.01197851,-0.00415313,0.9495852
814573,0.01197851,-0.010306,0.9495852
814575,0.01197851,-0.0226118,0.94341445
814578,0.01197851,-0.03491759,0.9372437
814580,0.01799786,-0.04722339,0.94341445
814582,0.01197851,-0.04722339,0.93107295
814585,0.00595915,-0.04722339,0.94341445
814587,0.01799786,-0.05952919,0.93107295
814589,0.01799786,-0.06568211,0.9249022
814592,0.01799786,-0.07798791,0.9249022
814595,0.01799786,-0.09029371,0.9125607
814597,0.01197851,-0.09644663,0.9125607
814599,0.01799786,-0.10875243,0.90638995
814602,0.01197851,-0.12105823,0.9125607
814604,0.02401733,-0.1025995,0.9002192
814606,0.01799786,-0.1025995,0.9002192
814609,0.01799786,-0.09644663,0.90638995
814611,0.01197851,-0.08414078,0.9125607
814613,0.01197851,-0.08414078,0.9125607
814616,0.01197851,-0.07798791,0.9125607
814618,-0.00607961,-0.09029371,0.90638995
814620,0.01197851,-0.07183498,0.9125607
814622,0.01799786,-0.06568211,0.90638995
814625,0.02401733,-0.06568211,0.9002192
814627,0.03003669,-0.06568211,0.89404845
814629,0.03605604,-0.05952919,0.9002192
814632,0.03605604,-0.05952919,0.9002192
814635,0.03003669,-0.07183498,0.88170695
814637,0.0420754,-0.05337632,0.90638995
814639,0.04809487,-0.04722339,0.9125607
814642,0.03605604,-0.04107052,0.9125607
814644,0.03003669,-0.04107052,0.91873145
814646,0.03003669,-0.04107052,0.9249022
814649,0.02401733,-0.03491759,0.9249022
814651,0.02401733,-0.03491759,0.9125607
814653,0.02401733,-0.02876472,0.9372437
814656,0.03003669,-0.0226118,0.9495852
814658,0.03605604,-0.0226118,0.95575595
814660,0.03605604,-0.010306,0.9619267
814662,0.03605604,-0.00415313,0.9619267
814665,0.03605604,0.00199974,0.96809745
814667,0.04809487,0.00815272,0.9742682
814669,0.04809487,0.00815272,0.98043895
814672,0.05411422,0.00815272,0.9866097
814674,0.05411422,0.00815272,0.9866097
814676,0.06013358,0.00199974,0.9989512
814680,0.06013358,0.00199974,0.99278045
814682,0.06615293,-0.00415313,0.9989512
814684,0.07819176,0.00199974,1.0112927
814686,0.08421111,-0.010306,1.0112927
814689,0.08421111,-0.02876472,1.01746345
814691,0.08421111,-0.04107052,1.01746345
814693,0.09023046,-0.05952919,1.01746345
814696,0.09023046,-0.08414078,1.01746345
814698,0.10226929,-0.1025995,1.0236342
814700,0.10226929,-0.12721109,1.0236342
814702,0.10828865,-0.14566982,1.01746345
814705,0.10226929,-0.17028141,1.01746345
814707,0.10226929,-0.20104593,1.00512195
814709,0.09023046,-0.21950459,1.0236342
814712,0.07819176,-0.2071988,1.03597569
814714,0.06615293,-0.18874013,1.06065869
814716,0.05411422,-0.14566982,1.09151244
814718,0.03003669,-0.09644663,1.12236595
814722,0.02401733,-0.03491759,1.1285367
814724,0.00595915,0.01430559,1.1408782
814726,-0.00006026,0.04507005,1.1408782
814729,-0.01209903,0.05737591,1.15939045
814731,-0.01811838,0.03891718,1.18407345
814733,-0.03617656,0.03276432,1.1655612
814736,-0.04219592,0.00815272,1.11002445
814738,-0.03617656,-0.0226118,1.1161952
814740,-0.01209903,-0.09644663,1.08534169
814742,-0.00006026,-0.14566982,1.1408782
814745,-0.01811838,-0.18874013,1.05448794
814747,-0.00006026,-0.25026911,1.07917094
814749,-0.00607961,-0.27488071,1.02980494
814752,0.03003669,-0.31795102,1.04831719
814754,0.01799786,-0.33025682,1.0112927
814756,0.01197851,-0.35486841,0.9989512
814759,0.03605604,-0.37332708,0.9989512
814761,0.03003669,-0.37332708,0.9866097
814764,0.03605604,-0.36717421,0.9495852
814766,0.04809487,-0.36717421,0.96809745
814769,0.06615293,-0.34871548,0.95575595
814771,0.08421111,-0.36102128,0.95575595
814773,0.08421111,-0.32410389,0.9125607
814776,0.07819176,-0.23181039,0.75829208
814778,0.08421111,-0.05337632,0.56082821
814780,0.09624982,0.18043387,0.28314471
814782,0.12032735,0.31579769,0.13504684
814785,0.14440489,0.33425641,0.23994946
814787,0.18052125,0.21735132,0.50529158
814789,0.1745019,0.03891718,0.73360908
814792,0.12634683,-0.13336402,0.85085332
814794,0.06615293,-0.26257491,0.8755362
814796,-0.00006026,-0.34871548,0.91873145
814799,-0.05423468,-0.37948,0.9742682
814801,-0.10840911,-0.38563293,1.04831719
814803,-0.07831222,-0.31795102,1.1285367
814806,-0.0602541,-0.23796332,1.1655612
814809,-0.04219592,-0.15182269,1.18407345
814811,-0.02413779,-0.09644663,1.2025857
814813,-0.00607961,-0.08414078,1.20875645
814816,0.00595915,-0.1149053,1.1902442
814818,0.01799786,-0.194893,1.13470745
814820,0.01799786,-0.24411619,1.1038537
814823,0.01197851,-0.2871865,1.04214644
814825,0.01799786,-0.32410389,0.98043895
814827,0.03003669,-0.35486841,0.9495852
814829,0.03605604,-0.37332708,0.9372437
814832,0.04809487,-0.37332708,0.9249022
814834,0.07217228,-0.36717421,0.9002192
814836,0.09023046,-0.34256262,0.93107295
814839,0.10828865,-0.31795102,0.9372437
814841,0.12634683,-0.3117981,0.94341445
814843,0.13838553,-0.30564523,0.94341445
814846,0.15042436,-0.30564523,0.9372437
814849,0.16246307,-0.3117981,0.93107295
814851,0.18052125,-0.3117981,0.9249022
814853,0.1865406,-0.32410389,0.91873145
814856,0.19255996,-0.33640969,0.89404845
814858,0.19255996,-0.35486841,0.86936545
814860,0.19857931,-0.36717421,0.86936545
814863,0.20459878,-0.37948,0.8631947
814865,0.21061814,-0.38563293,0.86936545
814867,0.21663749,-0.38563293,0.8755362
814869,0.21663749,-0.3917858,0.88170695
814872,0.21061814,-0.4040916,0.88170695
814874,0.21663749,-0.39793873,0.8755362
814876,0.21663749,-0.39793873,0.88170695
814879,0.21061814,-0.39793873,0.8878777
814881,0.21061814,-0.39793873,0.8755362
814883,0.21061814,-0.39793873,0.88170695
814885,0.20459878,-0.4040916,0.8755362
814888,0.20459878,-0.41639739,0.8755362
814891,0.19857931,-0.42255032,0.8631947
814893,0.19255996,-0.42870319,0.86936545
814896,0.19255996,-0.42870319,0.8631947
814898,0.19255996,-0.42870319,0.85702407
814900,0.19255996,-0.43485612,0.8631947
814903,0.1865406,-0.44100899,0.86936545
814905,0.1865406,-0.44100899,0.85702407
814907,0.18052125,-0.44100899,0.85702407
814909,0.1745019,-0.42870319,0.86936545
814912,0.16246307,-0.42255032,0.88170695
814914,0.15644372,-0.41024452,0.8878777
814916,0.15042436,-0.4040916,0.9002192
814919,0.14440489,-0.4040916,0.9002192
814921,0.14440489,-0.38563293,0.90638995
814923,0.13838553,-0.37948,0.9002192
814926,0.14440489,-0.37332708,0.89404845
814928,0.15042436,-0.37332708,0.89404845
814930,0.15042436,-0.37948,0.89404845
814932,0.15644372,-0.37948,0.9002192
814936,0.18052125,-0.37948,0.89404845
814938,0.18052125,-0.38563293,0.90638995
814940,0.1865406,-0.3917858,0.9002192
814943,0.19857931,-0.3917858,0.90638995
814945,0.20459878,-0.39793873,0.90638995
814947,0.21663749,-0.3917858,0.90638995
814949,0.22867632,-0.39793873,0.90638995
814952,0.24673438,-0.3917858,0.9125607
814954,0.25275385,-0.4040916,0.9002192
814956,0.25877321,-0.41639739,0.9002192
814959,0.26479256,-0.42255032,0.9002192
814961,0.27683139,-0.42870319,0.89404845
814963,0.28285074,-0.44100899,0.89404845
814965,0.2888701,-0.44100899,0.8878777
814968,0.28285074,-0.45331478,0.89404845
814970,0.30090892,-0.44716191,0.88170695
814972,0.30090892,-0.44716191,0.8755362
814976,0.30692828,-0.45946771,0.8755362
814978,0.30692828,-0.45946771,0.8755362
814980,0.30692828,-0.45946771,0.8755362
814983,0.30692828,-0.45331478,0.86936545
814985,0.2888701,-0.46562058,0.85702407
814987,0.30692828,-0.44100899,0.86936545
814989,0.30692828,-0.43485612,0.86936545
814992,0.30692828,-0.42870319,0.86936545
814994,0.30692828,-0.41639739,0.86936545
814996,0.30692828,-0.41024452,0.8631947
814999,0.31294763,-0.4040916,0.85702407
815001,0.30090892,-0.42255032,0.81999958
815003,0.31896698,-0.4040916,0.83851182
815006,0.31896698,-0.4040916,0.83851182
815008,0.31294763,-0.4040916,0.82617033
815010,0.31896698,-0.4040916,0.82617033
815012,0.32498634,-0.4040916,0.82617033
815015,0.33100581,-0.3917858,0.82617033
815017,0.34304452,-0.36717421,0.81382883
815020,0.34304452,-0.35486841,0.83851182
815023,0.35508335,-0.36102128,0.83234107
815025,0.3611027,-0.36102128,0.82617033
815027,0.36712205,-0.34871548,0.81999958
815029,0.37916088,-0.33640969,0.81382883
815032,0.38518023,-0.32410389,0.83234107
815034,0.39721894,-0.31795102,0.83851182
815036,0.40323842,-0.31795102,0.83234107
815039,0.40925777,-0.31795102,0.82617033
815041,0.42129648,-0.30564523,0.81999958
815043,0.42129648,-0.29333943,0.81999958
815045,0.42731595,-0.2871865,0.80765808
815048,0.4333353,-0.27488071,0.80765808
815050,0.44537401,-0.26257491,0.80765808
815052,0.45741284,-0.25642198,0.79531658
815055,0.46343219,-0.25026911,0.78297508
815057,0.46343219,-0.23796332,0.77680433
815059,0.46945155,-0.23181039,0.77680433
815063,0.46945155,-0.23181039,0.77063358
815065,0.48149037,-0.21950459,0.77063358
815067,0.49352908,-0.21335173,0.77680433
815069,0.50556791,-0.20104593,0.77680433
815072,0.51158726,-0.194893,0.77680433
815074,0.52362597,-0.18874013,0.78914583
815076,0.5356648,-0.18258721,0.80148733
815079,0.5477035,-0.17028141,0.80765808
815081,0.57178104,-0.15797561,0.81999958
815083,0.64401364,-0.17028141,0.90638995
815086,0.72828496,-0.21950459,0.9866097
815088,0.79449821,-0.25642198,1.0112927
815090,0.77644002,-0.2994923,0.98043895
815092,0.68614936,-0.2994923,0.9372437
815095,0.5477035,-0.27488071,0.89404845
815097,0.50556791,-0.25026911,0.9619267
815099,0.52964544,-0.22565752,0.9742682
815102,0.57780039,-0.21335173,0.93107295
815105,0.61391675,-0.194893,0.8878777
815107,0.650033,-0.17643428,0.85702407
815109,0.67411053,-0.15797561,0.85085332
815112,0.69818807,-0.13951689,0.83234107
815114,0.71624625,-0.13336402,0.81382883
815116,0.73430443,-0.13336402,0.80765808
815119,0.75838196,-0.12105823,0.80148733
815121,0.75236249,-0.12721109,0.78297508
815123,0.75838196,-0.12105823,0.77063358
815125,0.75838196,-0.1149053,0.76446283
815128,0.75236249,-0.10875243,0.75212133
815130,0.74032378,-0.09644663,0.73977983
815132,0.73430443,-0.09644663,0.73360908
815135,0.71022689,-0.08414078,0.73360908
815137,0.69818807,-0.07798791,0.70892608
815139,0.67411053,-0.07183498,0.6965847
815142,0.650033,-0.05952919,0.67807245
815144,0.63197494,-0.04722339,0.66573095
815147,0.61993611,-0.03491759,0.65338945
815149,0.61993611,-0.01645893,0.6472187
815152,0.6078974,-0.0226118,0.62253571
815154,0.63799429,0.00199974,0.62870646
815156,0.650033,-0.00415313,0.6472187
815159,0.66207182,-0.00415313,0.6472187
815161,0.66809118,0.00199974,0.62870646
815163,0.67411053,0.01430559,0.61636496
815166,0.67411053,0.02661145,0.61636496
815168,0.650033,0.01430559,0.59785271
815170,0.66809118,0.01430559,0.6472187
815172,0.66207182,0.00199974,0.6348772
815175,0.66809118,0.00199974,0.60402346
815177,0.68013,0.01430559,0.59168196
815179,0.69216871,0.01430559,0.62870646
815182,0.69216871,0.01430559,0.61019421
815184,0.68614936,0.00199974,0.56699896
815186,0.69216871,0.01430559,0.60402346
815188,0.68614936,0.01430559,0.59168196
815192,0.68013,0.01430559,0.58551121
815194,0.68013,0.01430559,0.59168196
815196,0.68013,0.02045846,0.57316971
815199,0.68013,0.03276432,0.55465746
815201,0.68614936,0.03891718,0.56082821
815203,0.68013,0.03891718,0.54231608
815206,0.69216871,0.04507005,0.52380383
815208,0.69216871,0.05122304,0.52997458
815210,0.69818807,0.05737591,0.52997458
815212,0.69818807,0.06352878,0.52380383
815215,0.70420742,0.0819875,0.52997458
815217,0.71022689,0.09429324,0.54231608
815219,0.71022689,0.10659909,0.53614533
815222,0.71022689,0.11275196,0.52997458
815224,0.71022689,0.12505782,0.53614533
815226,0.71022689,0.13736355,0.54848671
815228,0.70420742,0.13736355,0.54231608
815232,0.71022689,0.14351654,0.54848671
815234,0.70420742,0.14966941,0.54848671
815236,0.70420742,0.16197515,0.54848671
815239,0.71022689,0.16197515,0.53614533
815241,0.71022689,0.16197515,0.53614533
815243,0.71022689,0.16812813,0.52997458
815245,0.71022689,0.18043387,0.52380383
815248,0.71624625,0.18043387,0.52380383
815250,0.71624625,0.18658674,0.52380383
815252,0.70420742,0.19273973,0.52997458
815255,0.71022689,0.19889259,0.53614533
815257,0.70420742,0.20504546,0.52997458
815259,0.70420742,0.20504546,0.52380383
815262,0.69818807,0.21119845,0.52380383
815264,0.69818807,0.21119845,0.51763308
815266,0.69216871,0.21119845,0.51146233
815268,0.69216871,0.21119845,0.49912083
815271,0.69818807,0.22350419,0.49912083
815273,0.69818807,0.22350419,0.49295008
815276,0.70420742,0.22965705,0.49295008
815279,0.70420742,0.22965705,0.49295008
815281,0.71022689,0.23581004,0.49295008
815283,0.70420742,0.23581004,0.49295008
815285,0.7222656,0.24811578,0.48677933
815288,0.71624625,0.24196291,0.49295008
815290,0.7222656,0.25426865,0.49295008
815292,0.7222656,0.26042163,0.49912083
815295,0.7222656,0.2665745,0.49912083
815297,0.72828496,0.27272737,0.50529158
815299,0.7222656,0.27888024,0.50529158
815302,0.7222656,0.30349183,0.52380383
815304,0.71624625,0.29118609,0.51146233
815306,0.70420742,0.29733896,0.51146233
815308,0.70420742,0.29733896,0.51146233
815311,0.69818807,0.29733896,0.50529158
815313,0.69216871,0.30349183,0.51146233
815315,0.69216871,0.29733896,0.51146233
815319,0.68013,0.29118609,0.51146233
815321,0.69818807,0.30349183,0.51146233
815323,0.69216871,0.30964482,0.51146233
815325,0.68614936,0.30964482,0.51763308
815328,0.68013,0.31579769,0.51763308
815330,0.68013,0.32195055,0.52380383
815332,0.67411053,0.32810354,0.52997458
815335,0.650033,0.31579769,0.51763308
815337,0.68013,0.34040928,0.53614533
815339,0.68013,0.34656215,0.52380383
815342,0.67411053,0.35271513,0.52380383
815344,0.67411053,0.358868,0.52997458
815346,0.66809118,0.358868,0.52997458
815348,0.66207182,0.358868,0.52997458
815351,0.650033,0.34656215,0.51146233
815353,0.65605247,0.37732673,0.53614533
815355,0.650033,0.37732673,0.53614533
815358,0.64401364,0.37732673,0.52380383
815361,0.64401364,0.37732673,0.52380383
815363,0.650033,0.3834796,0.53614533
815365,0.64401364,0.38963246,0.53614533
815368,0.64401364,0.40193832,0.52997458
815370,0.64401364,0.41424406,0.54848671
815372,0.64401364,0.42039704,0.54848671
815375,0.63799429,0.42654991,0.54231608
815377,0.64401364,0.43885565,0.54848671
815379,0.63799429,0.43885565,0.55465746
815382,0.63197494,0.4511615,0.55465746
815384,0.64401364,0.46346724,0.56082821
815386,0.63197494,0.46346724,0.55465746
815388,0.62595546,0.46962023,0.55465746
815391,0.61993611,0.46346724,0.54848671
815393,0.61993611,0.46346724,0.54848671
815395,0.61993611,0.46962023,0.55465746
815398,0.62595546,0.46346724,0.54848671
815400,0.62595546,0.46962023,0.56082821
815403,0.62595546,0.46962023,0.55465746
815405,0.61993611,0.46346724,0.55465746
815408,0.6078974,0.45731437,0.54848671
815410,0.59585857,0.45731437,0.55465746
815412,0.58983922,0.45731437,0.54848671
815415,0.58381987,0.45731437,0.54848671
815417,0.57780039,0.4511615,0.54231608
815419,0.57178104,0.45731437,0.54231608
815422,0.57178104,0.45731437,0.54231608
815424,0.56576169,0.46346724,0.53614533
815426,0.56576169,0.46346724,0.53614533
815428,0.56576169,0.4757731,0.54231608
815431,0.55974233,0.4757731,0.54848671
815433,0.55974233,0.4757731,0.54848671
815435,0.55372298,0.4757731,0.54848671
815438,0.55974233,0.48192596,0.56082821
815440,0.55372298,0.48807883,0.56082821
815442,0.55372298,0.50038469,0.56699896
815444,0.55372298,0.51269054,0.56699896
815448,0.55372298,0.52499628,0.56699896
815450,0.5477035,0.53114915,0.57316971
815452,0.55372298,0.53730214,0.56699896
815455,0.55372298,0.543455,0.57316971
815457,0.55372298,0.54960787,0.57316971
815459,0.5477035,0.54960787,0.57316971
815462,0.54168415,0.55576074,0.57316971
815464,0.5356648,0.55576074,0.57316971
815466,0.52964544,0.55576074,0.57316971
815468,0.54168415,0.57421947,0.57934046
815471,0.51760662,0.5680666,0.57316971
815473,0.51760662,0.5680666,0.56699896
815475,0.51158726,0.57421947,0.57316971
815478,0.50556791,0.58037233,0.56699896
815480,0.50556791,0.59267819,0.57316971
815482,0.49954844,0.59883106,0.57316971
815484,0.48149037,0.60498405,0.58551121
815488,0.48750973,0.60498405,0.57316971
815490,0.4754709,0.60498405,0.57316971
815492,0.46945155,0.61113691,0.56699896
815495,0.46945155,0.61113691,0.56082821
815497,0.46343219,0.61728978,0.55465746
815499,0.45741284,0.61728978,0.55465746
815501,0.4333353,0.61113691,0.54848671
815504,0.45139337,0.64190137,0.55465746
815506,0.44537401,0.64190137,0.56082821
815508,0.44537401,0.64805424,0.56082821
815511,0.44537401,0.65420723,0.55465746
815513,0.42731595,0.6603601,0.54848671
815515,0.40925777,0.66651297,0.55465746
815518,0.38518023,0.64190137,0.54231608
815520,0.39119959,0.67266583,0.56082821
815522,0.38518023,0.67266583,0.56082821
815524,0.38518023,0.67266583,0.56082821
815527,0.37314141,0.67266583,0.56082821
815529,0.37314141,0.67266583,0.54848671
815532,0.36712205,0.66651297,0.54848671
815535,0.3611027,0.64805424,0.52997458
815537,0.35508335,0.64805424,0.54231608
815539,0.34906387,0.64805424,0.53614533
815541,0.34304452,0.64190137,0.52997458
815544,0.33702517,0.64190137,0.52380383
815546,0.33702517,0.63574851,0.52380383
815548,0.32498634,0.64190137,0.52380383
815551,0.32498634,0.64805424,0.52997458
815553,0.31294763,0.64805424,0.53614533
815555,0.30692828,0.65420723,0.54231608
815558,0.30090892,0.64805424,0.55465746
815560,0.2888701,0.64805424,0.54231608
815562,0.27683139,0.64805424,0.54848671
815564,0.27081192,0.64805424,0.56082821
815567,0.27683139,0.65420723,0.56699896
815569,0.27683139,0.64805424,0.56082821
815571,0.27683139,0.64805424,0.56699896
815575,0.27683139,0.65420723,0.57316971
815577,0.27683139,0.65420723,0.57316971
815579,0.27683139,0.66651297,0.57934046
815581,0.27683139,0.66651297,0.59168196
815584,0.26479256,0.67266583,0.59785271
815586,0.25877321,0.68497169,0.60402346
815588,0.26479256,0.68497169,0.60402346
815591,0.25877321,0.69112456,0.60402346
815593,0.25877321,0.69112456,0.61019421
815595,0.25275385,0.69727743,0.61636496
815598,0.25275385,0.70343041,0.62253571
815600,0.25275385,0.70958328,0.62870646
815602,0.24071503,0.71573615,0.6348772
815604,0.24673438,0.72188914,0.6348772
815607,0.23469567,0.73419487,0.64104795
815609,0.22867632,0.74034774,0.64104795
815611,0.22265685,0.74650073,0.6472187
815614,0.21061814,0.7526536,0.65338945
815617,0.20459878,0.75880647,0.6595602
815619,0.19857931,0.75880647,0.6595602
815622,0.19857931,0.77726519,0.6719017
815624,0.19255996,0.78341806,0.66573095
815626,0.1865406,0.78957093,0.66573095
815628,0.1865406,0.78957093,0.66573095
815631,0.18052125,0.78957093,0.6719017
815633,0.1745019,0.79572392,0.6719017
815635,0.16848242,0.79572392,0.66573095
815638,0.15042436,0.78341806,0.66573095
815640,0.14440489,0.78341806,0.66573095
815642,0.13236618,0.78341806,0.65338945
815644,0.12032735,0.77726519,0.65338945
815647,0.10828865,0.77111232,0.6595602
815649,0.10226929,0.77111232,0.66573095
815651,0.10226929,0.78341806,0.6842432
815654,0.09023046,0.76495934,0.6719017
815656,0.08421111,0.75880647,0.6719017
815659,0.07819176,0.74650073,0.67807245
815662,0.07217228,0.74650073,0.6719017
815664,0.07217228,0.74034774,0.67807245
815666,0.06615293,0.74034774,0.67807245
815668,0.04809487,0.73419487,0.6842432
815671,0.06013358,0.72804201,0.67807245
815673,0.06013358,0.72188914,0.67807245
815675,0.05411422,0.70958328,0.67807245
815678,0.04809487,0.70958328,0.67807245
815680,0.04809487,0.70958328,0.67807245
815682,0.04809487,0.70343041,0.67807245
815684,0.03003669,0.69112456,0.6719017
815687,0.04809487,0.70958328,0.6842432
815689,0.0420754,0.70958328,0.69041395
815691,0.0420754,0.71573615,0.6965847
815694,0.0420754,0.71573615,0.70275545
815696,0.03605604,0.72188914,0.70892608
815698,0.03605604,0.72188914,0.70892608
815702,0.03003669,0.69727743,0.69041395
815704,0.03003669,0.71573615,0.72126758
815706,0.01799786,0.72188914,0.72126758
815708,0.02401733,0.72804201,0.70275545
